run_name,family,model_family,modality,seed,gold,pred,count,rate_within_gold
mecpe_ta_seed42,mecpe_ta,mecpe,ta,42,emo_cause,emo_cause,1139,0.6348940914158305
mecpe_ta_seed42,mecpe_ta,mecpe,ta,42,emo_cause,emo_context,240,0.13377926421404682
mecpe_ta_seed42,mecpe_ta,mecpe,ta,42,emo_cause,non_pair,415,0.23132664437012262
mecpe_ta_seed42,mecpe_ta,mecpe,ta,42,emo_context,emo_cause,104,0.10431293881644935
mecpe_ta_seed42,mecpe_ta,mecpe,ta,42,emo_context,emo_context,316,0.316950852557673
mecpe_ta_seed42,mecpe_ta,mecpe,ta,42,emo_context,non_pair,577,0.5787362086258776
mecpe_ta_seed42,mecpe_ta,mecpe,ta,42,non_pair,emo_cause,1258,0.08130291475473406
mecpe_ta_seed42,mecpe_ta,mecpe,ta,42,non_pair,emo_context,1026,0.0663090544820009
mecpe_ta_seed42,mecpe_ta,mecpe,ta,42,non_pair,non_pair,13189,0.8523880307632651
mecpe_ta_seed456,mecpe_ta,mecpe,ta,456,emo_cause,emo_cause,1112,0.6198439241917503
mecpe_ta_seed456,mecpe_ta,mecpe,ta,456,emo_cause,emo_context,263,0.14659977703455965
mecpe_ta_seed456,mecpe_ta,mecpe,ta,456,emo_cause,non_pair,419,0.23355629877369008
mecpe_ta_seed456,mecpe_ta,mecpe,ta,456,emo_context,emo_cause,93,0.09327983951855567
mecpe_ta_seed456,mecpe_ta,mecpe,ta,456,emo_context,emo_context,317,0.31795386158475425
mecpe_ta_seed456,mecpe_ta,mecpe,ta,456,emo_context,non_pair,587,0.5887662988966901
mecpe_ta_seed456,mecpe_ta,mecpe,ta,456,non_pair,emo_cause,1192,0.07703742002197377
mecpe_ta_seed456,mecpe_ta,mecpe,ta,456,non_pair,emo_context,1011,0.06533962386091902
mecpe_ta_seed456,mecpe_ta,mecpe,ta,456,non_pair,non_pair,13270,0.8576229561171073
mecpe_tav_seed123,mecpe_tav,mecpe,tav,123,emo_cause,emo_cause,1184,0.6599777034559643
mecpe_tav_seed123,mecpe_tav,mecpe,tav,123,emo_cause,emo_context,191,0.1064659977703456
mecpe_tav_seed123,mecpe_tav,mecpe,tav,123,emo_cause,non_pair,419,0.23355629877369008
mecpe_tav_seed123,mecpe_tav,mecpe,tav,123,emo_context,emo_cause,142,0.1424272818455366
mecpe_tav_seed123,mecpe_tav,mecpe,tav,123,emo_context,emo_context,269,0.26980942828485455
mecpe_tav_seed123,mecpe_tav,mecpe,tav,123,emo_context,non_pair,586,0.5877632898696088
mecpe_tav_seed123,mecpe_tav,mecpe,tav,123,non_pair,emo_cause,1360,0.08789504297809086
mecpe_tav_seed123,mecpe_tav,mecpe,tav,123,non_pair,emo_context,841,0.054352743488657665
mecpe_tav_seed123,mecpe_tav,mecpe,tav,123,non_pair,non_pair,13272,0.8577522135332515
mecpe_tav_seed42,mecpe_tav,mecpe,tav,42,emo_cause,emo_cause,1161,0.6471571906354515
mecpe_tav_seed42,mecpe_tav,mecpe,tav,42,emo_cause,emo_context,192,0.10702341137123746
mecpe_tav_seed42,mecpe_tav,mecpe,tav,42,emo_cause,non_pair,441,0.24581939799331104
mecpe_tav_seed42,mecpe_tav,mecpe,tav,42,emo_context,emo_cause,155,0.15546639919759278
mecpe_tav_seed42,mecpe_tav,mecpe,tav,42,emo_context,emo_context,307,0.30792377131394183
mecpe_tav_seed42,mecpe_tav,mecpe,tav,42,emo_context,non_pair,535,0.5366098294884654
mecpe_tav_seed42,mecpe_tav,mecpe,tav,42,non_pair,emo_cause,1368,0.08841207264266787
mecpe_tav_seed42,mecpe_tav,mecpe,tav,42,non_pair,emo_context,1053,0.0680540295999483
mecpe_tav_seed42,mecpe_tav,mecpe,tav,42,non_pair,non_pair,13052,0.8435338977573839
mecpe_tav_seed456,mecpe_tav,mecpe,tav,456,emo_cause,emo_cause,1112,0.6198439241917503
mecpe_tav_seed456,mecpe_tav,mecpe,tav,456,emo_cause,emo_context,272,0.1516164994425864
mecpe_tav_seed456,mecpe_tav,mecpe,tav,456,emo_cause,non_pair,410,0.22853957636566333
mecpe_tav_seed456,mecpe_tav,mecpe,tav,456,emo_context,emo_cause,98,0.09829488465396188
mecpe_tav_seed456,mecpe_tav,mecpe,tav,456,emo_context,emo_context,390,0.39117352056168503
mecpe_tav_seed456,mecpe_tav,mecpe,tav,456,emo_context,non_pair,509,0.5105315947843531
mecpe_tav_seed456,mecpe_tav,mecpe,tav,456,non_pair,emo_cause,1197,0.0773605635623344
mecpe_tav_seed456,mecpe_tav,mecpe,tav,456,non_pair,emo_context,1337,0.08640858269243198
mecpe_tav_seed456,mecpe_tav,mecpe,tav,456,non_pair,non_pair,12939,0.8362308537452336
mecpe_tv_seed123,mecpe_tv,mecpe,tv,123,emo_cause,emo_cause,1076,0.5997770345596433
mecpe_tv_seed123,mecpe_tv,mecpe,tv,123,emo_cause,emo_context,278,0.15496098104793757
mecpe_tv_seed123,mecpe_tv,mecpe,tv,123,emo_cause,non_pair,440,0.24526198439241917
mecpe_tv_seed123,mecpe_tv,mecpe,tv,123,emo_context,emo_cause,88,0.08826479438314945
mecpe_tv_seed123,mecpe_tv,mecpe,tv,123,emo_context,emo_context,347,0.34804413239719156
mecpe_tv_seed123,mecpe_tv,mecpe,tv,123,emo_context,non_pair,562,0.563691073219659
mecpe_tv_seed123,mecpe_tv,mecpe,tv,123,non_pair,emo_cause,1092,0.0705745492147612
mecpe_tv_seed123,mecpe_tv,mecpe,tv,123,non_pair,emo_context,1184,0.07652039035739676
mecpe_tv_seed123,mecpe_tv,mecpe,tv,123,non_pair,non_pair,13197,0.8529050604278421
mecpe_tv_seed42,mecpe_tv,mecpe,tv,42,emo_cause,emo_cause,1136,0.633221850613155
mecpe_tv_seed42,mecpe_tv,mecpe,tv,42,emo_cause,emo_context,203,0.11315496098104794
mecpe_tv_seed42,mecpe_tv,mecpe,tv,42,emo_cause,non_pair,455,0.2536231884057971
mecpe_tv_seed42,mecpe_tv,mecpe,tv,42,emo_context,emo_cause,112,0.1123370110330993
mecpe_tv_seed42,mecpe_tv,mecpe,tv,42,emo_context,emo_context,287,0.28786359077231694
mecpe_tv_seed42,mecpe_tv,mecpe,tv,42,emo_context,non_pair,598,0.5997993981945837
mecpe_tv_seed42,mecpe_tv,mecpe,tv,42,non_pair,emo_cause,1218,0.07871776643184902
mecpe_tv_seed42,mecpe_tv,mecpe,tv,42,non_pair,emo_context,952,0.061526530084663605
mecpe_tv_seed42,mecpe_tv,mecpe,tv,42,non_pair,non_pair,13303,0.8597557034834874
mecpe_tv_seed456,mecpe_tv,mecpe,tv,456,emo_cause,emo_cause,1126,0.6276477146042363
mecpe_tv_seed456,mecpe_tv,mecpe,tv,456,emo_cause,emo_context,230,0.1282051282051282
mecpe_tv_seed456,mecpe_tv,mecpe,tv,456,emo_cause,non_pair,438,0.24414715719063546
mecpe_tv_seed456,mecpe_tv,mecpe,tv,456,emo_context,emo_cause,126,0.12637913741223672
mecpe_tv_seed456,mecpe_tv,mecpe,tv,456,emo_context,emo_context,336,0.3370110330992979
mecpe_tv_seed456,mecpe_tv,mecpe,tv,456,emo_context,non_pair,535,0.5366098294884654
mecpe_tv_seed456,mecpe_tv,mecpe,tv,456,non_pair,emo_cause,1235,0.07981645446907516
mecpe_tv_seed456,mecpe_tv,mecpe,tv,456,non_pair,emo_context,1129,0.07296581141342985
mecpe_tv_seed456,mecpe_tv,mecpe,tv,456,non_pair,non_pair,13109,0.847217734117495
RC-Fusion_seed123,RC-Fusion,RC-Fusion,tv,123,emo_cause,emo_cause,764,0.4258639910813824
RC-Fusion_seed123,RC-Fusion,RC-Fusion,tv,123,emo_cause,emo_context,246,0.13712374581939799
RC-Fusion_seed123,RC-Fusion,RC-Fusion,tv,123,emo_cause,non_pair,784,0.43701226309921964
RC-Fusion_seed123,RC-Fusion,RC-Fusion,tv,123,emo_context,emo_cause,87,0.08726178535606821
RC-Fusion_seed123,RC-Fusion,RC-Fusion,tv,123,emo_context,emo_context,292,0.2928786359077232
RC-Fusion_seed123,RC-Fusion,RC-Fusion,tv,123,emo_context,non_pair,618,0.6198595787362087
RC-Fusion_seed123,RC-Fusion,RC-Fusion,tv,123,non_pair,emo_cause,1211,0.07826536547534414
RC-Fusion_seed123,RC-Fusion,RC-Fusion,tv,123,non_pair,emo_context,1487,0.09610288890325082
RC-Fusion_seed123,RC-Fusion,RC-Fusion,tv,123,non_pair,non_pair,12775,0.8256317456214051
RC-Fusion_seed42,RC-Fusion,RC-Fusion,tv,42,emo_cause,emo_cause,796,0.443701226309922
RC-Fusion_seed42,RC-Fusion,RC-Fusion,tv,42,emo_cause,emo_context,180,0.10033444816053512
RC-Fusion_seed42,RC-Fusion,RC-Fusion,tv,42,emo_cause,non_pair,818,0.4559643255295429
RC-Fusion_seed42,RC-Fusion,RC-Fusion,tv,42,emo_context,emo_cause,98,0.09829488465396188
RC-Fusion_seed42,RC-Fusion,RC-Fusion,tv,42,emo_context,emo_context,212,0.21263791374122368
RC-Fusion_seed42,RC-Fusion,RC-Fusion,tv,42,emo_context,non_pair,687,0.6890672016048145
RC-Fusion_seed42,RC-Fusion,RC-Fusion,tv,42,non_pair,emo_cause,1080,0.06979900471789569
RC-Fusion_seed42,RC-Fusion,RC-Fusion,tv,42,non_pair,emo_context,1069,0.0690880889291023
RC-Fusion_seed42,RC-Fusion,RC-Fusion,tv,42,non_pair,non_pair,13324,0.861112906353002
RC-Fusion_seed456,RC-Fusion,RC-Fusion,tv,456,emo_cause,emo_cause,712,0.39687848383500557
RC-Fusion_seed456,RC-Fusion,RC-Fusion,tv,456,emo_cause,emo_context,207,0.11538461538461539
RC-Fusion_seed456,RC-Fusion,RC-Fusion,tv,456,emo_cause,non_pair,875,0.48773690078037907
RC-Fusion_seed456,RC-Fusion,RC-Fusion,tv,456,emo_context,emo_cause,67,0.06720160481444333
RC-Fusion_seed456,RC-Fusion,RC-Fusion,tv,456,emo_context,emo_context,134,0.13440320962888666
RC-Fusion_seed456,RC-Fusion,RC-Fusion,tv,456,emo_context,non_pair,796,0.79839518555667
RC-Fusion_seed456,RC-Fusion,RC-Fusion,tv,456,non_pair,emo_cause,895,0.057842693724552446
RC-Fusion_seed456,RC-Fusion,RC-Fusion,tv,456,non_pair,emo_context,786,0.05079816454469075
RC-Fusion_seed456,RC-Fusion,RC-Fusion,tv,456,non_pair,non_pair,13792,0.8913591417307568
RoBERTa_seed123,RoBERTa,RoBERTa,t,123,emo_cause,emo_cause,795,0.4431438127090301
RoBERTa_seed123,RoBERTa,RoBERTa,t,123,emo_cause,emo_context,153,0.08528428093645485
RoBERTa_seed123,RoBERTa,RoBERTa,t,123,emo_cause,non_pair,846,0.47157190635451507
RoBERTa_seed123,RoBERTa,RoBERTa,t,123,emo_context,emo_cause,113,0.11334002006018054
RoBERTa_seed123,RoBERTa,RoBERTa,t,123,emo_context,emo_context,181,0.1815446339017051
RoBERTa_seed123,RoBERTa,RoBERTa,t,123,emo_context,non_pair,703,0.7051153460381143
RoBERTa_seed123,RoBERTa,RoBERTa,t,123,non_pair,emo_cause,1252,0.0809151425063013
RoBERTa_seed123,RoBERTa,RoBERTa,t,123,non_pair,emo_context,667,0.0431073482841078
RoBERTa_seed123,RoBERTa,RoBERTa,t,123,non_pair,non_pair,13554,0.8759775092095909
RoBERTa_seed42,RoBERTa,RoBERTa,t,42,emo_cause,emo_cause,642,0.35785953177257523
RoBERTa_seed42,RoBERTa,RoBERTa,t,42,emo_cause,emo_context,191,0.1064659977703456
RoBERTa_seed42,RoBERTa,RoBERTa,t,42,emo_cause,non_pair,961,0.5356744704570792
RoBERTa_seed42,RoBERTa,RoBERTa,t,42,emo_context,emo_cause,55,0.055165496489468405
RoBERTa_seed42,RoBERTa,RoBERTa,t,42,emo_context,emo_context,210,0.21063189568706117
RoBERTa_seed42,RoBERTa,RoBERTa,t,42,emo_context,non_pair,732,0.7342026078234705
RoBERTa_seed42,RoBERTa,RoBERTa,t,42,non_pair,emo_cause,744,0.04808375880566147
RoBERTa_seed42,RoBERTa,RoBERTa,t,42,non_pair,emo_context,894,0.05777806501648032
RoBERTa_seed42,RoBERTa,RoBERTa,t,42,non_pair,non_pair,13835,0.8941381761778582
RoBERTa_seed456,RoBERTa,RoBERTa,t,456,emo_cause,emo_cause,778,0.4336677814938685
RoBERTa_seed456,RoBERTa,RoBERTa,t,456,emo_cause,emo_context,147,0.08193979933110368
RoBERTa_seed456,RoBERTa,RoBERTa,t,456,emo_cause,non_pair,869,0.48439241917502784
RoBERTa_seed456,RoBERTa,RoBERTa,t,456,emo_context,emo_cause,99,0.09929789368104312
RoBERTa_seed456,RoBERTa,RoBERTa,t,456,emo_context,emo_context,155,0.15546639919759278
RoBERTa_seed456,RoBERTa,RoBERTa,t,456,emo_context,non_pair,743,0.7452357071213641
RoBERTa_seed456,RoBERTa,RoBERTa,t,456,non_pair,emo_cause,1129,0.07296581141342985
RoBERTa_seed456,RoBERTa,RoBERTa,t,456,non_pair,emo_context,754,0.04873004588638273
RoBERTa_seed456,RoBERTa,RoBERTa,t,456,non_pair,non_pair,13590,0.8783041427001874
RWC-Fusion_seed123,RWC-Fusion,RWC-Fusion,tav,123,emo_cause,emo_cause,879,0.4899665551839465
RWC-Fusion_seed123,RWC-Fusion,RWC-Fusion,tav,123,emo_cause,emo_context,176,0.09810479375696766
RWC-Fusion_seed123,RWC-Fusion,RWC-Fusion,tav,123,emo_cause,non_pair,739,0.4119286510590858
RWC-Fusion_seed123,RWC-Fusion,RWC-Fusion,tav,123,emo_context,emo_cause,112,0.1123370110330993
RWC-Fusion_seed123,RWC-Fusion,RWC-Fusion,tav,123,emo_context,emo_context,227,0.22768304914744233
RWC-Fusion_seed123,RWC-Fusion,RWC-Fusion,tav,123,emo_context,non_pair,658,0.6599799398194583
RWC-Fusion_seed123,RWC-Fusion,RWC-Fusion,tav,123,non_pair,emo_cause,1565,0.10114392813287662
RWC-Fusion_seed123,RWC-Fusion,RWC-Fusion,tav,123,non_pair,emo_context,996,0.06437019323983714
RWC-Fusion_seed123,RWC-Fusion,RWC-Fusion,tav,123,non_pair,non_pair,12912,0.8344858786272863
RWC-Fusion_seed42,RWC-Fusion,RWC-Fusion,tav,42,emo_cause,emo_cause,749,0.4175027870680045
RWC-Fusion_seed42,RWC-Fusion,RWC-Fusion,tav,42,emo_cause,emo_context,254,0.1415830546265329
RWC-Fusion_seed42,RWC-Fusion,RWC-Fusion,tav,42,emo_cause,non_pair,791,0.44091415830546266
RWC-Fusion_seed42,RWC-Fusion,RWC-Fusion,tav,42,emo_context,emo_cause,73,0.0732196589769308
RWC-Fusion_seed42,RWC-Fusion,RWC-Fusion,tav,42,emo_context,emo_context,240,0.24072216649949849
RWC-Fusion_seed42,RWC-Fusion,RWC-Fusion,tav,42,emo_context,non_pair,684,0.6860581745235708
RWC-Fusion_seed42,RWC-Fusion,RWC-Fusion,tav,42,non_pair,emo_cause,970,0.06268984682996187
RWC-Fusion_seed42,RWC-Fusion,RWC-Fusion,tav,42,non_pair,emo_context,1307,0.08446972145026821
RWC-Fusion_seed42,RWC-Fusion,RWC-Fusion,tav,42,non_pair,non_pair,13196,0.85284043171977
RWC-Fusion_seed456,RWC-Fusion,RWC-Fusion,tav,456,emo_cause,emo_cause,761,0.4241917502787068
RWC-Fusion_seed456,RWC-Fusion,RWC-Fusion,tav,456,emo_cause,emo_context,178,0.09921962095875139
RWC-Fusion_seed456,RWC-Fusion,RWC-Fusion,tav,456,emo_cause,non_pair,855,0.4765886287625418
RWC-Fusion_seed456,RWC-Fusion,RWC-Fusion,tav,456,emo_context,emo_cause,100,0.10030090270812438
RWC-Fusion_seed456,RWC-Fusion,RWC-Fusion,tav,456,emo_context,emo_context,171,0.1715145436308927
RWC-Fusion_seed456,RWC-Fusion,RWC-Fusion,tav,456,emo_context,non_pair,726,0.728184553660983
RWC-Fusion_seed456,RWC-Fusion,RWC-Fusion,tav,456,non_pair,emo_cause,1106,0.07147935112777096
RWC-Fusion_seed456,RWC-Fusion,RWC-Fusion,tav,456,non_pair,emo_context,979,0.063271505202611
RWC-Fusion_seed456,RWC-Fusion,RWC-Fusion,tav,456,non_pair,non_pair,13388,0.865249143669618
RW-Fusion_seed123,RW-Fusion,RW-Fusion,ta,123,emo_cause,emo_cause,761,0.4241917502787068
RW-Fusion_seed123,RW-Fusion,RW-Fusion,ta,123,emo_cause,emo_context,164,0.09141583054626533
RW-Fusion_seed123,RW-Fusion,RW-Fusion,ta,123,emo_cause,non_pair,869,0.48439241917502784
RW-Fusion_seed123,RW-Fusion,RW-Fusion,ta,123,emo_context,emo_cause,96,0.09628886659979939
RW-Fusion_seed123,RW-Fusion,RW-Fusion,ta,123,emo_context,emo_context,229,0.2296890672016048
RW-Fusion_seed123,RW-Fusion,RW-Fusion,ta,123,emo_context,non_pair,672,0.6740220661985958
RW-Fusion_seed123,RW-Fusion,RW-Fusion,ta,123,non_pair,emo_cause,1165,0.07529244490402637
RW-Fusion_seed123,RW-Fusion,RW-Fusion,ta,123,non_pair,emo_context,1067,0.06895883151295805
RW-Fusion_seed123,RW-Fusion,RW-Fusion,ta,123,non_pair,non_pair,13241,0.8557487235830156
RW-Fusion_seed42,RW-Fusion,RW-Fusion,ta,42,emo_cause,emo_cause,773,0.43088071348940915
RW-Fusion_seed42,RW-Fusion,RW-Fusion,ta,42,emo_cause,emo_context,207,0.11538461538461539
RW-Fusion_seed42,RW-Fusion,RW-Fusion,ta,42,emo_cause,non_pair,814,0.4537346711259755
RW-Fusion_seed42,RW-Fusion,RW-Fusion,ta,42,emo_context,emo_cause,69,0.06920762286860582
RW-Fusion_seed42,RW-Fusion,RW-Fusion,ta,42,emo_context,emo_context,204,0.2046138415245737
RW-Fusion_seed42,RW-Fusion,RW-Fusion,ta,42,emo_context,non_pair,724,0.7261785356068204
RW-Fusion_seed42,RW-Fusion,RW-Fusion,ta,42,non_pair,emo_cause,986,0.06372390615911588
RW-Fusion_seed42,RW-Fusion,RW-Fusion,ta,42,non_pair,emo_context,1175,0.07593873198474763
RW-Fusion_seed42,RW-Fusion,RW-Fusion,ta,42,non_pair,non_pair,13312,0.8603373618561365
RW-Fusion_seed456,RW-Fusion,RW-Fusion,ta,456,emo_cause,emo_cause,824,0.4593088071348941
RW-Fusion_seed456,RW-Fusion,RW-Fusion,ta,456,emo_cause,emo_context,139,0.07748049052396878
RW-Fusion_seed456,RW-Fusion,RW-Fusion,ta,456,emo_cause,non_pair,831,0.46321070234113715
RW-Fusion_seed456,RW-Fusion,RW-Fusion,ta,456,emo_context,emo_cause,112,0.1123370110330993
RW-Fusion_seed456,RW-Fusion,RW-Fusion,ta,456,emo_context,emo_context,147,0.14744232698094284
RW-Fusion_seed456,RW-Fusion,RW-Fusion,ta,456,emo_context,non_pair,738,0.7402206619859579
RW-Fusion_seed456,RW-Fusion,RW-Fusion,ta,456,non_pair,emo_cause,1238,0.08001034059329154
RW-Fusion_seed456,RW-Fusion,RW-Fusion,ta,456,non_pair,emo_context,731,0.04724358560072384
RW-Fusion_seed456,RW-Fusion,RW-Fusion,ta,456,non_pair,non_pair,13504,0.8727460738059846
WavLM_seed123,WavLM,WavLM,a,123,emo_cause,emo_cause,484,0.2697881828316611
WavLM_seed123,WavLM,WavLM,a,123,emo_cause,emo_context,13,0.007246376811594203
WavLM_seed123,WavLM,WavLM,a,123,emo_cause,non_pair,1297,0.7229654403567447
WavLM_seed123,WavLM,WavLM,a,123,emo_context,emo_cause,126,0.12637913741223672
WavLM_seed123,WavLM,WavLM,a,123,emo_context,emo_context,26,0.026078234704112337
WavLM_seed123,WavLM,WavLM,a,123,emo_context,non_pair,845,0.847542627883651
WavLM_seed123,WavLM,WavLM,a,123,non_pair,emo_cause,983,0.0635300200348995
WavLM_seed123,WavLM,WavLM,a,123,non_pair,emo_context,76,0.004911781813481548
WavLM_seed123,WavLM,WavLM,a,123,non_pair,non_pair,14414,0.931558198151619
WavLM_seed42,WavLM,WavLM,a,42,emo_cause,emo_cause,482,0.2686733556298774
WavLM_seed42,WavLM,WavLM,a,42,emo_cause,emo_context,10,0.005574136008918618
WavLM_seed42,WavLM,WavLM,a,42,emo_cause,non_pair,1302,0.725752508361204
WavLM_seed42,WavLM,WavLM,a,42,emo_context,emo_cause,130,0.13039117352056168
WavLM_seed42,WavLM,WavLM,a,42,emo_context,emo_context,17,0.017051153460381142
WavLM_seed42,WavLM,WavLM,a,42,emo_context,non_pair,850,0.8525576730190572
WavLM_seed42,WavLM,WavLM,a,42,non_pair,emo_cause,1021,0.06598591094164027
WavLM_seed42,WavLM,WavLM,a,42,non_pair,emo_context,78,0.0050410392296258
WavLM_seed42,WavLM,WavLM,a,42,non_pair,non_pair,14374,0.928973049828734
WavLM_seed456,WavLM,WavLM,a,456,emo_cause,emo_cause,475,0.26477146042363436
WavLM_seed456,WavLM,WavLM,a,456,emo_cause,emo_context,7,0.0039018952062430325
WavLM_seed456,WavLM,WavLM,a,456,emo_cause,non_pair,1312,0.7313266443701226
WavLM_seed456,WavLM,WavLM,a,456,emo_context,emo_cause,135,0.1354062186559679
WavLM_seed456,WavLM,WavLM,a,456,emo_context,emo_context,17,0.017051153460381142
WavLM_seed456,WavLM,WavLM,a,456,emo_context,non_pair,845,0.847542627883651
WavLM_seed456,WavLM,WavLM,a,456,non_pair,emo_cause,981,0.06340076261875525
WavLM_seed456,WavLM,WavLM,a,456,non_pair,emo_context,48,0.0031021779874620308
WavLM_seed456,WavLM,WavLM,a,456,non_pair,non_pair,14444,0.9334970593937827
